Close,Timestamp,High,Low,Open
8932.0,1524292200,8940.0,8900.0,8911.95169774
9013.12871135,1524294000,9015.490328,8923.0,8931.0207038
8888.0,1524295800,9019.90000059,8888.0,9015.490328
8805.55695673,1524297600,8890.00000003,8766.33604088,8888.8888
8820.73049014,1524299400,8832.90285263,8729.5,8808.41801622
8750.8273497,1524301200,8832.15220891,8732.8273497,8832.15220891
8710.10000001,1524303000,8778.39845785,8651.00000001,8750.14034592
8730.04140843,1524304800,8763.13890927,8695.28106491,8710.10000001
8710.96663293,1524306600,8745.96451444,8665.30000001,8742.32
8584.22515795,1524308400,8721.87631722,8584.22515778,8710.96663293
8699.50475497,1524310200,8718.0,8583.08841264,8584.22515795
8729.9792962,1524312000,8750.0,8687.16653006,8700.8738704
8747.97929618,1524313800,8778.96700734,8712.05366722,8738.73635297
8709.54380187,1524315600,8752.7823322,8683.94958544,8752.7823322
8759.99999811,1524317400,8770.0,8694.30000003,8704.91678892
8759.0,1524319200,8789.22625506,8742.47615526,8766.59999862
8735.76070618,1524321000,8773.99957186,8734.83878086,8759.0
8800.17371185,1524322800,8802.23380728,8735.88880292,8735.88880292
8830.0,1524324600,8841.98350368,8800.0,8802.23380728
8825.254256,1524326400,8866.8225177,8799.99,8832.16511004
8773.936339,1524328200,8832.75859235,8728.77877549,8820.75859238
8784.48727939,1524330000,8803.74925726,8760.0744008,8760.0744008
8774.85152989,1524331800,8787.8139993,8718.0207039,8787.8139993
8759.56840385,1524333600,8770.85399274,8740.0,8762.29926612
8793.2,1524335400,8809.99999,8760.0,8760.0
8809.66539,1524337200,8817.06752316,8778.26035189,8796.18350315
8778.23,1524339000,8812.85119885,8769.00000079,8809.66539
8755.0,1524340800,8796.62219169,8750.0,8774.23250122
8777.30786312,1524342600,8779.51833419,8720.0,8755.14880224
8816.31894038,1524344400,8816.31894038,8746.14140764,8777.20434412
8787.9792962,1524346200,8816.31894037,8765.99999849,8816.31894037
8791.74898941,1524348000,8814.19999951,8766.977758,8769.40269566
8792.11110982,1524349800,8815.84718423,8777.11580784,8791.8525102
8842.03269733,1524351600,8842.03269757,8792.11110982,8799.86829458
8931.99999846,1524353400,8935.34877783,8825.44673841,8825.44673841
8885.49488266,1524355200,8931.99999991,8866.0,8905.20399847
8817.00000001,1524357000,8883.49663038,8808.71656318,8870.0
8816.28970851,1524358800,8820.0,8796.01584054,8819.0
8815.0,1524360600,8841.92418544,8803.48517397,8803.48517397
8849.82275831,1524362400,8849.82275831,8811.82837766,8821.55797833
8856.0,1524364200,8865.94524369,8824.87846376,8849.82275497
8869.99999654,1524366000,8881.17798615,8842.86490041,8859.24999964
8824.2950109,1524367800,8869.99999999,8813.0,8855.33896844
8821.4679076,1524369600,8825.0,8801.75868342,8820.0
8849.75155326,1524371400,8849.95859236,8791.87321402,8805.28360536
8844.57288002,1524373200,8882.00953471,8828.57201274,8848.66873859
8851.91377765,1524375000,8865.0,8834.6311389,8844.77991806
8870.0,1524376800,8870.0,8834.44482536,8851.91377584
8865.0759365,1524378600,8886.35875761,8855.06996046,8869.99999985
8875.55022872,1524380400,8899.58964037,8854.14598636,8886.35875761
8863.47184274,1524382200,8883.21698685,8850.38140339,8883.21698685
8927.0,1524384000,8956.59999832,8860.0,8860.00000414
8933.9792962,1524385800,8939.99999999,8911.72942318,8927.0
8923.70013902,1524387600,8968.63342495,8880.03755925,8935.0
8916.24897556,1524389400,8935.60940319,8880.03755925,8906.32402414
8948.29689812,1524391200,8958.46297284,8896.55109467,8916.24897557
8950.00000001,1524393000,8959.61126335,8935.93,8940.93000001
8966.97140767,1524394800,8968.0,8924.83999473,8950.00000001
8923.3450001,1524396600,9011.76053216,8923.3450001,8967.99999999
8852.41937,1524398400,8960.44852114,8799.84957196,8932.97929619
8863.11480302,1524400200,8878.93645751,8833.0207038,8850.0
8889.9792962,1524402000,8912.00597682,8840.0,8847.19236988
8870.0,1524403800,8899.85507253,8860.0,8889.97929619
8931.0,1524405600,8932.16914303,8860.0,8864.0514076
8980.87577388,1524407400,8989.42952518,8931.0,8931.0
8972.99999999,1524409200,8989.42952517,8937.28000071,8953.22609865
8949.72766957,1524411000,8971.89542117,8918.08407365,8971.89542117
8905.2875596,1524412800,9027.83932177,8860.0,8935.42883464
8920.0,1524414600,8925.87424813,8841.001001,8905.3289672
8922.81909907,1524416400,8948.40965164,8915.874248,8925.87424813
8952.63186185,1524418200,8970.0,8907.48925848,8939.99999882
8936.0,1524420000,8956.91665499,8920.03103182,8940.0
8951.0,1524421800,8970.49787004,8936.0,8936.0
8921.8,1524423600,8960.97876642,8865.0,8960.79243031
8876.43485133,1524425400,8922.28881772,8860.95859113,8903.41408042
8910.0,1524427200,8917.70907856,8864.06469962,8880.0
8871.40755761,1524429000,8910.0,8870.0,8909.1033779
8870.00000001,1524430800,8908.29607012,8870.00000001,8892.0
8892.89711082,1524432600,8906.95626107,8871.78194829,8871.78194829
8868.29451391,1524434400,8918.0,8820.2091998,8895.0
8842.00000066,1524436200,8885.27945112,8830.0,8868.25204482
8788.99999999,1524438000,8843.0,8732.0000003,8843.0
8791.99999909,1524439800,8809.99999822,8744.2,8788.99999951
8838.53342895,1524441600,8839.0,8756.93816833,8782.81550804
8810.0,1524443400,8839.0,8795.86396805,8838.53342895
8815.91091615,1524445200,8846.46300035,8808.51100228,8825.99462065
8869.94039262,1524447000,8875.0,8795.79731581,8839.90492627
8861.28063577,1524448800,8875.68897355,8829.60730645,8875.68897355
8856.54038991,1524450600,8900.0,8843.0,8862.03603032
8867.15650655,1524452400,8900.11845527,8855.04443533,8856.14047531
8880.37937466,1524454200,8914.89999999,8858.00000001,8889.647993
8850.93047984,1524456000,8877.0,8850.93047984,8858.47126055
8839.77373204,1524457800,8868.95577463,8829.31848153,8851.0
8850.0,1524459600,8867.93376854,8821.56088973,8843.83595951
8881.0666522,1524461400,8910.09154333,8832.63330465,8847.99999916
8853.80004155,1524463200,8891.36594485,8838.04553579,8891.36594485
8909.0,1524465000,8934.33953841,8853.80004155,8860.0
8950.00999999,1524466800,8979.26162193,8901.61108704,8901.61108704
8944.77782501,1524468600,8968.77782588,8914.19910858,8950.00999999
8949.753246,1524470400,8969.87974562,8914.64182743,8942.0
8912.16581832,1524472200,8963.49148793,8890.0,8963.49148793
8862.00000115,1524474000,8929.80460988,8844.33040747,8926.18903598
8888.51414259,1524475800,8906.13565845,8864.7774077,8869.45555555
8903.00836078,1524477600,8906.40227059,8875.99999998,8888.61414547
8889.0,1524479400,8941.77645004,8888.02221741,8906.40227059
8890.0,1524481200,8908.0,8888.0,8895.0
8935.08813675,1524483000,8935.08813675,8888.0,8889.00000005
8990.0,1524484800,8990.0,8909.40312187,8933.0
8947.50346169,1524486600,8990.0,8903.30106496,8967.70039134
8921.15768507,1524488400,8956.342111,8908.94191873,8947.50346169
8930.38589506,1524490200,8943.69743238,8919.00000001,8921.15768519
8900.51338958,1524492000,8930.43032986,8884.0905896,8930.38589507
8905.24823745,1524493800,8929.31125823,8860.03119168,8900.51338958
8901.0,1524495600,8939.37790959,8900.0,8906.83641619
8889.15552248,1524497400,8919.9777826,8887.90011001,8919.91112961
8934.98193308,1524499200,8935.02636875,8889.06665257,8903.78903973
8900.02221992,1524501000,8942.83095165,8900.0,8934.80419284
8871.58312612,1524502800,8921.88891264,8865.00000004,8900.02222445
8871.15552398,1524504600,8898.75673833,8860.90000009,8872.22217707
8908.33347249,1524506400,8909.32760816,8867.91584086,8888.068208
8901.0,1524508200,8921.48428171,8881.45555555,8908.33347148
8888.44474289,1524510000,8916.01692831,8888.44474289,8901.0
8859.93334723,1524511800,8900.87778259,8804.11280701,8898.50163657
8861.34418694,1524513600,8879.0,8830.13330451,8859.91684358
8926.0,1524515400,8929.0,8860.02221797,8861.27779156
8920.0222174,1524517200,8933.63334761,8900.28673263,8914.34443602
8943.87348792,1524519000,8943.87348792,8912.0,8931.07833614
8947.02242538,1524520800,8955.0,8927.709045,8943.87348792
8918.51665335,1524522600,8947.22238207,8917.9823174,8947.22238207
8928.31647569,1524524400,8941.57682223,8918.28908855,8930.0
8934.97778259,1524526200,8943.0,8915.1,8918.28908855
8971.0,1524528000,8971.0,8915.23330792,8942.93334776
9166.45605531,1524529800,9205.61098505,8966.16001637,8966.16001637
9164.99,1524531600,9172.6110616,9124.71799198,9170.0
9183.0,1524533400,9199.54411221,9130.34905499,9164.99
9181.37000664,1524535200,9227.83932177,9176.0207038,9189.89999974
9170.55746477,1524537000,9200.0,9170.0,9189.99999999
9189.50703793,1524538800,9208.99999999,9170.0,9182.0
9173.40000006,1524540600,9200.0,9171.3,9200.0
9227.0789531,1524542400,9237.85762633,9172.10000044,9172.10000044
9270.99999944,1524544200,9271.0,9208.0,9215.00000012
9221.44267551,1524546000,9272.06999999,9220.0,9270.99999925
9287.6561448,1524547800,9295.0,9221.44267582,9221.46464783
9250.0,1524549600,9289.0,9235.36766825,9287.6561448
9240.0,1524551400,9280.0,9220.12675909,9250.0
9232.0,1524553200,9254.28522303,9190.0,9240.0
9221.92,1524555000,9248.36549934,9220.0,9239.53817669
9262.99999463,1524556800,9277.46730875,9221.92,9222.87999693
9246.0,1524558600,9275.05975983,9240.72704019,9261.0
9251.42276527,1524560400,9280.0,9234.63,9273.97174405
9285.00000001,1524562200,9289.0,9251.2972745,9251.46417287
9298.4783228,1524564000,9298.4783228,9270.99999999,9289.0
9290.16943899,1524565800,9350.99999984,9282.2,9298.0
9315.2,1524567600,9317.25,9295.03197171,9303.0
9285.0000001,1524569400,9316.8085933,9278.0,9316.80859304
9327.25,1524571200,9339.9999999,9282.22197181,9285.0000001
9359.11979733,1524573000,9359.11979733,9319.97929607,9327.25000001
9368.0,1524574800,9378.987,9336.37701362,9359.11979733
9260.022,1524576600,9410.41189715,9251.2972745,9370.11239746
9272.87197014,1524578400,9299.0,9191.6623675,9260.022
9295.0,1524580200,9321.0,9263.20924609,9279.0
9340.0,1524582000,9366.06524567,9280.0921114,9280.13351903
9330.57884105,1524583800,9356.97929,9320.0,9340.08281532
9352.30070321,1524585600,9380.0,9325.5,9343.0790686
9337.43474296,1524587400,9368.62197236,9312.08516877,9368.62197236
9379.9792962,1524589200,9384.5798969,9328.26980711,9350.979296
9410.0,1524591000,9414.0,9362.62559356,9379.9378886
9386.97118535,1524592800,9415.728,9365.14999825,9410.0
9396.9171848,1524594600,9400.0,9365.14999825,9390.0
9385.0,1524596400,9414.0,9299.77490528,9400.0
9466.99023797,1524598200,9467.07948446,9370.0,9370.06211174
9444.54849354,1524600000,9470.10478697,9411.85829652,9466.99023797
9456.0,1524601800,9457.99999999,9416.8,9440.05749999
9463.02070443,1524603600,9499.98869006,9439.58159678,9449.9998
9459.3484151,1524605400,9499.98869007,9458.8925,9470.0
9547.57483033,1524607200,9552.1,9462.0,9473.0
9577.9999998,1524609000,9580.46444184,9449.0,9553.01380043
9627.0,1524610800,9632.0,9517.97182364,9577.99999972
9633.63095161,1524612600,9729.87993246,9612.65983739,9632.0
9594.5780283,1524614400,9679.85569034,9559.69301823,9635.99999999
9543.05000071,1524616200,9609.97802829,9458.79516327,9573.2535178
9598.24803817,1524618000,9615.0,9508.06560462,9555.10000001
9612.6124981,1524619800,9666.09496273,9600.52801194,9600.52801194
9689.49999989,1524621600,9711.05113219,9612.63483607,9612.63483607
9689.49999988,1524623400,9754.97802829,9689.49999988,9689.83177264
9620.60493606,1524625200,9722.44394438,9613.61096269,9699.26988252
9325.0,1524627000,9650.0,9322.8082288,9631.81262903
9425.0,1524628800,9520.0,9344.54258451,9360.0000001
9300.0,1524630600,9450.73148871,9180.0000001,9429.29999998
9399.8,1524632400,9408.0,9250.1785334,9300.05
9399.9,1524634200,9399.99852,9321.15652614,9394.14278321
9450.0,1524636000,9479.51612224,9340.72217936,9386.0
9416.9780283,1524637800,9465.01,9405.0,9464.9
9457.39,1524639600,9457.39999999,9408.06086858,9425.97766305
9400.46177861,1524641400,9457.39999999,9337.2024265,9450.24802829
9371.32271204,1524643200,9448.9,9362.77149171,9409.315
9299.86474238,1524645000,9424.780314,9293.61811801,9371.49958693
9321.45643014,1524646800,9356.66290418,9280.0,9293.61811801
9290.00000001,1524648600,9336.10569005,9250.13260777,9330.0
9163.22197171,1524650400,9313.77881638,9159.0,9290.00000001
9169.99999968,1524652200,9200.00000001,9035.0,9169.97802817
9080.9,1524654000,9180.0,9020.0,9169.99999957
9164.69999986,1524655800,9191.99999999,9060.18,9075.1769645
9089.02815859,1524657600,9229.16856146,9089.02815859,9160.0
9160.1,1524659400,9200.0,9089.02815859,9090.789384
9060.72823651,1524661200,9163.20646,9060.18,9160.12197143
9047.02197171,1524663000,9120.49934989,9001.5,9060.73823651
8889.00000001,1524664800,9059.95605659,8889.0,9047.02197171
8929.87766204,1524666600,8942.597188,8779.90578456,8889.00000001
8910.03233799,1524668400,8968.56602829,8871.00935021,8927.94161899
8978.8,1524670200,8978.99999999,8890.00000004,8910.05467506
8870.95787018,1524672000,8979.0,8846.81106711,8978.29999998
8924.11059153,1524673800,8940.0,8852.0,8861.91429275
9026.99999933,1524675600,9035.63,8912.90154554,8912.90154554
9043.51822674,1524677400,9089.0,9010.22191592,9027.0
9023.25569033,1524679200,9066.71047923,8970.01233796,9066.71047923
8980.98339349,1524681000,9049.97766204,8954.0905896,9010.0219717
8981.45247998,1524682800,9019.48940896,8971.16972722,8990.85046431
8957.02197171,1524684600,9008.74868471,8950.0,8972.47999909
9055.06628216,1524686400,9076.154307,8968.08980497,8977.93335238
9070.0,1524688200,9121.11199952,9054.99999999,9055.06628216
9127.86213786,1524690000,9144.59440681,9063.42313881,9070.0
9165.0,1524691800,9165.0,9115.86213786,9134.77147912
9107.48754675,1524693600,9183.6328245,9074.0905896,9156.53600788
8951.02235,1524695400,9128.99749609,8940.0905896,9091.09000075
8859.11399987,1524697200,9010.83066918,8851.0,8941.78968032
8860.0240739,1524699000,8899.9,8770.10010001,8851.0
8685.0,1524700800,8876.89999935,8685.0,8876.89999935
8820.02427182,1524702600,8830.0,8652.58532314,8685.00000001
8851.02180617,1524704400,8851.02180617,8734.8767463,8820.02427182
8754.0905896,1524706200,8855.95442895,8754.0905896,8851.02180625
8833.66430777,1524708000,8849.52066559,8744.201431,8770.90751286
8850.99999946,1524709800,8891.4,8824.8394683,8845.9
8872.02061061,1524711600,8905.92716567,8825.0,8859.0
8817.84426239,1524713400,8867.49689258,8774.0905896,8849.93767617
8863.32930001,1524715200,8889.07720461,8805.00000001,8810.0
8929.0,1524717000,8932.0,8863.32930001,8869.67089079
8904.56000033,1524718800,8970.0,8904.56,8912.07000012
8880.00000025,1524720600,8932.0079049,8873.41421998,8904.56000033
8910.93418946,1524722400,8933.3,8880.02221818,8884.51001009
8819.64860546,1524724200,8901.09890081,8775.00000001,8901.09890081
8838.08110354,1524726000,8864.70441605,8808.1777421,8839.74144951
8866.83863136,1524727800,8881.81642492,8812.65194995,8830.32808133
8736.77137731,1524729600,8881.81642492,8721.0,8866.83863136
8724.0,1524731400,8784.35375648,8685.51264472,8763.33374582
8750.0,1524733200,8769.68650856,8723.22199069,8724.0
8750.0,1524735000,8750.0,8666.00000001,8739.46
8850.00000001,1524736800,8876.22377622,8727.5444352,8727.5444352
8864.6555652,1524738600,8881.79445321,8827.610994,8859.24869148
8867.08,1524740400,8935.29999999,8824.61572819,8853.0695165
8850.11067851,1524742200,8875.87488685,8826.9064671,8867.08
8880.0,1524744000,8950.0,8855.0,8855.0
8911.08891053,1524745800,8950.0,8872.91223719,8872.91223719
8862.26206455,1524747600,8919.8,8783.00010042,8895.50332879
8815.02221759,1524749400,8904.60082547,8801.73439738,8837.79020909
8790.0,1524751200,8909.918539,8779.30500034,8815.04443499
8835.82488999,1524753000,8843.57790242,8734.74000001,8790.0
8806.0,1524754800,8833.87573806,8767.83161833,8815.00830153
8800.13692187,1524756600,8829.75794854,8780.04443485,8806.0
8850.06846091,1524758400,8865.4,8766.65131278,8800.13692187
8899.9,1524760200,8900.04089608,8845.0,8852.77039834
8850.0,1524762000,8925.19999983,8850.0,8899.81162143
8842.13988105,1524763800,8899.99658919,8842.13988105,8850.0
8877.44,1524765600,8898.0,8840.09211691,8849.0
8846.38716664,1524767400,8886.97144872,8819.38678138,8871.0
8860.0485208,1524769200,8869.58694881,8829.88328412,8852.29527658
8870.62,1524771000,8883.63055997,8850.0485215,8850.0485215
9100.00000003,1524772800,9129.9,8870.62,8870.62
9123.76283195,1524774600,9140.35587894,9070.929071,9109.09999967
9168.77368407,1524776400,9175.0,9100.756278,9123.762
9098.16908011,1524778200,9175.0,9080.0,9168.77368407
9159.14363251,1524780000,9170.01788771,9098.16908011,9098.16908026
9225.34137563,1524781800,9230.0,9128.33458742,9159.14363251
9244.79642511,1524783600,9270.0000002,9189.59901516,9221.9999999
9286.0,1524785400,9299.0,9197.09800958,9232.60591743
9240.0,1524787200,9289.99999943,9206.59160358,9286.0
9221.88724011,1524789000,9250.05693889,9192.21427187,9240.0
9264.31025975,1524790800,9285.99999971,9202.84640589,9221.81647909
9243.60148616,1524792600,9275.42631695,9216.01301456,9275.42631676
9265.87221752,1524794400,9298.90488931,9225.3544348,9243.60148649
9260.39300001,1524796200,9284.8848037,9224.96611401,9261.52676018
9225.0,1524798000,9265.0,9209.22561731,9260.39300001
9140.00000002,1524799800,9240.43334744,9137.49948888,9220.13998483
9210.01,1524801600,9219.92923831,9114.19947372,9159.79388016
9202.0000002,1524803400,9232.8829205,9176.14115096,9210.0
9198.00000106,1524805200,9229.9979456,9197.62,9211.93793975
9171.87265082,1524807000,9229.0,9171.0,9218.68802724
9238.99999865,1524808800,9239.68,9171.87265084,9171.87265084
9246.30510563,1524810600,9253.0,9220.22217408,9238.99999865
9208.24694156,1524812400,9249.0,9200.74,9235.00000026
9227.138,1524814200,9233.0,9190.00000001,9200.74
9263.0,1524816000,9275.0,9217.0,9229.16033806
9258.67257219,1524817800,9267.97778111,9232.23221757,9267.95556266
9273.16428844,1524819600,9275.41073607,9230.928,9256.67257219
9361.0,1524821400,9375.00000042,9252.0,9253.0
9350.0,1524823200,9379.35656705,9321.12,9370.8
9351.14443609,1524825000,9386.0,9344.0222174,9344.0222174
9335.56670701,1524826800,9384.46510217,9310.0,9361.02197802
9300.0,1524828600,9349.51202476,9293.37058325,9328.02221858
9334.0,1524830400,9348.54080331,9290.01,9293.37058325
9293.99999974,1524832200,9347.02427181,9251.39299959,9347.02427181
9199.99999999,1524834000,9300.0,9149.3,9285.75944614
9232.84447585,1524835800,9234.29043237,9170.83916099,9192.24804712
9235.00000002,1524837600,9250.0,9200.0,9227.42373693
9255.02221833,1524839400,9269.35373628,9207.44546644,9246.43
9227.30892517,1524841200,9273.48575,9210.00000023,9255.02221833
9239.84651126,1524843000,9255.0,9214.12083158,9227.30892545
9297.28,1524844800,9309.99999999,9224.85427187,9239.84651126
9292.97572819,1524846600,9302.42,9271.63297852,9301.6
9306.0,1524848400,9318.58608999,9275.02427199,9292.65205069
9284.0,1524850200,9316.26600286,9280.97572819,9306.0
9249.9555652,1524852000,9294.95351077,9230.0,9284.97572819
9240.0,1524853800,9262.23,9213.95221742,9233.29509348
9182.0,1524855600,9249.93015983,9160.97722467,9240.0
9087.0001,1524857400,9207.99509208,9080.00000001,9182.0
9088.16687358,1524859200,9200.83492776,9029.64137434,9080.72221741
8983.57778259,1524861000,9095.13,8964.01592007,9079.88909099
9000.0,1524862800,9050.0,8931.03957393,8964.01592126
8998.41145445,1524864600,9038.10130185,8970.27314164,9000.0
9064.99999999,1524866400,9068.99999996,8978.87000068,8990.01
9030.0,1524868200,9081.74578712,9014.8,9054.0
9019.59452419,1524870000,9054.03,9002.00000002,9014.80000001
8920.01000009,1524871800,9029.9514562,8920.00000004,9019.59452419
8975.34034974,1524873600,8975.34034975,8881.05894107,8920.00000001
9000.0,1524875400,9040.29386019,8960.01,8960.01
9025.55847806,1524877200,9031.93626088,8954.13,9000.0
9079.00951565,1524879000,9092.6253188,9025.5584784,9025.5584784
9099.99999892,1524880800,9107.65162811,9063.04149989,9079.00951565
9065.24997771,1524882600,9100.0,9011.58800595,9088.75904144
9106.08632894,1524884400,9125.08632894,9062.90610962,9062.90610962
9135.13432705,1524886200,9150.0,9088.88579418,9125.08632727
9153.9277826,1524888000,9157.5152315,9120.02221766,9149.94
9125.33,1524889800,9156.47796225,9060.39696624,9131.04443515
9157.92269764,1524891600,9180.1121,9125.00000037,9136.0
9150.00000018,1524893400,9165.94065099,9125.57279941,9157.9226975
9156.02427181,1524895200,9188.81479869,9143.66286846,9164.91112975
9155.76036341,1524897000,9204.91,9155.76036323,9173.99999999
9150.54572819,1524898800,9177.07981597,9120.02221741,9177.07981597
9144.80832495,1524900600,9153.02968524,9114.49704417,9145.02222091
9099.97602819,1524902400,9144.78405312,9077.85561632,9144.78405312
9247.62187626,1524904200,9325.0,9090.0,9090.0
9257.4757894,1524906000,9292.74,9178.0,9238.0
9261.22749165,1524907800,9292.74,9229.50006116,9280.0
9259.3,1524909600,9300.00000001,9241.1,9276.30357878
9263.953828,1524911400,9290.97777959,9218.6603333,9259.3
9230.16623513,1524913200,9285.0,9218.6825507,9263.95382801
9212.0,1524915000,9264.16547497,9200.0,9230.21066999
9339.0,1524916800,9339.0,9201.0,9212.0
9369.69999976,1524918600,9390.0,9335.48308639,9335.48308639
9389.0,1524920400,9399.0,9320.0,9387.87341119
9384.0,1524922200,9389.0,9340.45266403,9380.0
9409.48727296,1524924000,9428.99999999,9383.0,9384.0
9310.09310019,1524925800,9415.0,9281.00000005,9400.50949051
9281.96598083,1524927600,9325.66625641,9254.52301,9310.09310037
9349.78944294,1524929400,9349.78944294,9276.71703511,9281.4344362
9378.62940563,1524931200,9380.0,9326.34268819,9350.0
9324.95351033,1524933000,9378.62940525,9270.0,9378.62940525
9308.15297845,1524934800,9347.13659327,9292.40402224,9324.43210969
9292.55376289,1524936600,9352.77831497,9292.55376289,9335.27914317
9369.0,1524938400,9399.0,9292.0,9292.55376289
9406.00000001,1524940200,9411.29768432,9370.32923898,9370.42221845
9392.0,1524942000,9406.00000011,9380.02221741,9400.0
9390.00011004,1524943800,9410.0,9350.0,9392.0
9380.62222757,1524945600,9430.77714092,9361.0,9382.97572886
9358.77049924,1524947400,9424.82511165,9358.77049924,9410.62071083
9321.0,1524949200,9358.77049924,9300.6777826,9358.77049924
9293.51225819,1524951000,9334.99999987,9261.0,9334.99999987
9328.04648993,1524952800,9350.0,9295.0,9295.0
9348.01000071,1524954600,9364.7072096,9328.0,9346.99999964
9355.0,1524956400,9387.18480414,9348.01,9348.01000091
9330.76125733,1524958200,9374.1777826,9330.7,9364.355
9430.0,1524960000,9430.0,9341.0,9358.16229919
9400.0,1524961800,9429.9999999,9395.95204524,9414.73048632
9430.0,1524963600,9430.77714092,9396.30000001,9396.41181776
9474.91436552,1524965400,9514.74201069,9408.26044396,9420.04476162
9497.63,1524967200,9580.0,9442.21454465,9473.57807383
9515.0,1524969000,9519.97761945,9477.00000001,9500.0
9503.70191093,1524970800,9524.08397336,9477.0,9515.00000013
9484.97757702,1524972600,9509.72324913,9448.758,9509.59196777
9490.67935294,1524974400,9518.50949021,9467.06709918,9485.02233812
9465.28976553,1524976200,9507.08476786,9451.87848543,9500.17003229
9479.27172705,1524978000,9499.86915536,9455.20000002,9455.33452752
9420.00000013,1524979800,9479.31648815,9378.45555555,9473.82456909
9450.0,1524981600,9478.59999,9411.0,9420.04471878
9499.89999908,1524983400,9499.99999999,9450.0,9465.0
9478.89647893,1524985200,9498.0,9460.0,9497.0
9433.99,1524987000,9479.0,9421.00000001,9475.01878125
9432.13012597,1524988800,9468.99999896,9394.60539479,9433.9900046
9281.43267826,1524990600,9431.9992813,9272.706,9400.9792962
9286.20000005,1524992400,9329.99999986,9230.0,9281.43263567
9293.0,1524994200,9315.51628569,9230.1,9290.0000005
9289.61098909,1524996000,9309.97761925,9260.02233796,9293.0
9210.0,1524997800,9279.98318467,9168.08572389,9267.5
9235.0,1524999600,9235.95982342,9176.74021322,9210.0
9241.62233809,1525001400,9269.95695808,9208.81022605,9231.95982342
9265.85727175,1525003200,9318.95444114,9220.68400039,9241.8
9252.0,1525005000,9312.26885653,9210.45921449,9271.73493397
9279.27183012,1525006800,9292.21555457,9233.06714182,9251.97766204
9320.99999953,1525008600,9322.0,9254.08776031,9270.52962988
9316.39502846,1525010400,9340.0,9309.0,9320.9998335
9274.85726229,1525012200,9360.0,9274.46400029,9327.97761945
9325.53324404,1525014000,9340.1655821,9275.5776613,9300.0
9343.75113639,1525015800,9352.23824826,9300.11677547,9319.86275041
9316.0,1525017600,9352.21590889,9300.0,9343.70646009
9309.97761945,1525019400,9327.43202743,9290.68635759,9313.0
9267.10846567,1525021200,9309.95523888,9236.82767505,9309.95523888
9348.49999696,1525023000,9349.9999999,9267.0446774,9267.0446774
9318.0,1525024800,9345.39999949,9300.2185623,9345.39999949
9337.17707914,1525026600,9340.0,9301.6,9317.999999
9329.9999999,1525028400,9351.1299,9315.24085873,9340.0
9318.30493,1525030200,9347.17766079,9318.30493,9338.0
9305.0,1525032000,9337.88014496,9305.0,9318.30493
9300.40259816,1525033800,9327.99144318,9287.0,9314.06143318
9325.20669504,1525035600,9343.62039565,9300.40259821,9301.30669545
9326.0,1525037400,9352.23824826,9326.0,9326.02238154
9386.0,1525039200,9404.22612059,9323.52484455,9344.5063767
9395.0,1525041000,9434.85660925,9386.0,9399.04358804
9430.0,1525042800,9432.93462024,9390.0,9402.72031298
9423.79999636,1525044600,9430.06714165,9390.0,9430.0
9374.45957798,1525046400,9439.0,9366.2840305,9423.79999636
9402.29822568,1525048200,9417.44264691,9347.13247199,9374.45958089
9428.0,1525050000,9441.9,9398.25749139,9402.34216926
9400.5772152,1525051800,9428.0,9380.85999984,9428.0
9422.73786859,1525053600,9441.93,9390.2,9401.98747419
9442.0219717,1525055400,9442.05286618,9403.74118186,9420.0
9399.48084107,1525057200,9454.0,9367.43730231,9442.05286618
9290.93399845,1525059000,9399.57679866,9254.0,9367.46071281
9297.13267629,1525060800,9328.24585935,9261.00000251,9261.00000251
9258.0,1525062600,9316.12679841,9258.0,9308.58737167
9346.13030633,1525064400,9346.35112382,9258.0,9258.0
9340.32168197,1525066200,9352.75274786,9306.43934899,9326.24415156
9311.14049338,1525068000,9367.96831528,9250.0,9340.32168198
9294.42386019,1525069800,9334.7359464,9288.02233952,9310.79587111
9240.99999999,1525071600,9325.412178,9200.0,9301.02233796
9216.01014942,1525073400,9250.0,9180.0,9240.99999999
9144.93162562,1525075200,9250.00282516,9101.0,9215.91014942
9180.02320183,1525077000,9199.0,9121.7382611,9144.9780283
9212.95482698,1525078800,9220.0,9166.9415757,9198.97766012
9215.0,1525080600,9233.38418999,9189.06874064,9200.0
9188.0,1525082400,9220.0,9186.0,9218.0
9267.17353265,1525084200,9284.967321,9178.87708176,9190.27788869
9247.13551906,1525086000,9289.04394357,9247.13551906,9267.17353265
9265.0,1525087800,9278.287611,9224.47129463,9264.95482698
9297.44276462,1525089600,9297.44276462,9260.40213118,9265.04467644
9309.77679868,1525091400,9326.74595641,9290.0,9292.00000019
9281.71910687,1525093200,9327.16333942,9280.02320143,9300.4053552
9275.72,1525095000,9319.55569032,9275.72,9281.71910687
9266.99647897,1525096800,9300.96802878,9250.0,9275.72427572
9280.95359544,1525098600,9290.1704051,9245.000001,9289.9897116
9274.97679868,1525100400,9290.0,9250.0,9267.97187603
9307.0,1525102200,9311.69999999,9256.70892188,9275.0
9301.7274732,1525104000,9350.00000001,9301.63639427,9310.0
9259.76054249,1525105800,9321.97679782,9259.00000001,9301.7274732
9311.64664805,1525107600,9326.80390054,9269.9191822,9269.9191822
9315.18129516,1525109400,9347.0,9312.66984938,9326.8262385
